Linux 2.6.32-279.22.1.el6.x86_64 (Delta3.fbu.lab.emc.com) 	05/02/2013 	_x86_64_	(32 CPU)

01:53:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:52 PM   31    6.78    0.00    8.81   40.34    0.00    0.00    0.00    0.00   44.07

01:57:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:55 PM  all    9.26    0.00    9.16   41.99    0.01    0.20    0.00    0.00   39.38
01:57:55 PM    0   29.39    0.00   26.94   38.37    0.00    0.00    0.00    0.00    5.31
01:57:55 PM    1    9.09    0.00   19.53   53.54    0.00    2.02    0.00    0.00   15.82
01:57:55 PM    2   11.59    0.00   17.22   48.01    0.00    1.32    0.00    0.00   21.85
01:57:55 PM    3   13.77    0.00    9.51   49.51    0.00    0.66    0.00    0.00   26.56
01:57:55 PM    4   11.73    0.00    8.47   46.58    0.00    0.33    0.00    0.00   32.90
01:57:55 PM    5   10.23    0.00    7.59   42.57    0.00    0.33    0.00    0.00   39.27
01:57:55 PM    6    8.70    0.00    5.69   41.81    0.00    0.33    0.00    0.00   43.48
01:57:55 PM    7    6.31    0.00    5.32   40.20    0.00    0.00    0.00    0.00   48.17
01:57:55 PM    8   19.19    0.00   19.53   46.80    0.00    0.00    0.00    0.00   14.48
01:57:55 PM    9   17.29    0.00   16.61   48.47    0.00    0.00    0.00    0.00   17.63
01:57:55 PM   10   15.07    0.00   13.70   47.60    0.00    0.34    0.00    0.00   23.29
01:57:55 PM   11   13.22    0.00   10.85   49.49    0.00    0.00    0.00    0.00   26.44
01:57:55 PM   12   11.15    0.00   10.14   49.32    0.00    0.00    0.00    0.00   29.39
01:57:55 PM   13    9.52    0.00    8.16   47.62    0.00    0.00    0.00    0.00   34.69
01:57:55 PM   14    6.85    0.00    6.85   46.23    0.00    0.00    0.00    0.00   40.07
01:57:55 PM   15    6.42    0.00    6.42   41.22    0.00    0.00    0.00    0.00   45.95
01:57:55 PM   16   10.56    0.00    9.51   52.11    0.00    0.00    0.00    0.00   27.82
01:57:55 PM   17    9.41    0.00    8.01   49.83    0.00    0.00    0.00    0.00   32.75
01:57:55 PM   18    8.56    0.00   11.64   39.04    0.00    0.34    0.00    0.00   40.41
01:57:55 PM   19    5.78    0.00    8.16   35.37    0.00    0.00    0.00    0.00   50.68
01:57:55 PM   20    4.10    0.00    4.44   37.54    0.00    0.00    0.00    0.00   53.92
01:57:55 PM   21    3.77    0.00    3.42   35.27    0.00    0.00    0.00    0.00   57.53
01:57:55 PM   22    3.73    0.00    2.71   33.90    0.00    0.00    0.00    0.00   59.66
01:57:55 PM   23    3.40    0.00    2.38   28.91    0.00    0.00    0.00    0.00   65.31
01:57:55 PM   24    9.06    0.00   12.20   40.77    0.00    0.00    0.00    0.00   37.98
01:57:55 PM   25    7.69    0.00    9.44   42.66    0.00    0.00    0.00    0.00   40.21
01:57:55 PM   26    8.90    0.00   10.27   38.70    0.00    0.00    0.00    0.00   42.12
01:57:55 PM   27    6.85    0.00    5.48   38.01    0.00    0.00    0.00    0.00   49.66
01:57:55 PM   28    5.80    0.00    6.48   35.15    0.00    0.00    0.00    0.00   52.56
01:57:55 PM   29    3.79    0.00    4.14   36.21    0.00    0.00    0.00    0.00   55.86
01:57:55 PM   30    3.74    0.00    2.72   32.99    0.00    0.00    0.00    0.00   60.54
01:57:55 PM   31    3.06    0.00    2.38   29.93    0.00    0.00    0.00    0.00   64.63

01:57:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:58 PM  all   10.29    0.00   10.45   47.46    0.00    0.14    0.00    0.00   31.65
01:57:58 PM    0   29.15    0.00   27.53   38.87    0.00    0.00    0.00    0.00    4.45
01:57:58 PM    1    9.70    0.00   23.41   51.84    0.00    1.34    0.00    0.00   13.71
01:57:58 PM    2   11.26    0.00   18.54   51.32    0.00    0.99    0.00    0.00   17.88
01:57:58 PM    3   15.64    0.00   11.07   50.49    0.00    0.65    0.00    0.00   22.15
01:57:58 PM    4   13.68    0.00    9.12   49.84    0.00    0.33    0.00    0.00   27.04
01:57:58 PM    5   10.63    0.00    7.64   50.83    0.00    0.33    0.00    0.00   30.56
01:57:58 PM    6    9.00    0.00    6.67   49.00    0.00    0.33    0.00    0.00   35.00
01:57:58 PM    7    8.78    0.00    5.07   48.65    0.00    0.00    0.00    0.00   37.50
01:57:58 PM    8   21.36    0.00   19.66   47.46    0.00    0.00    0.00    0.00   11.53
01:57:58 PM    9   19.93    0.00   18.58   47.97    0.00    0.34    0.00    0.00   13.18
01:57:58 PM   10   17.35    0.00   15.65   50.00    0.00    0.00    0.00    0.00   17.01
01:57:58 PM   11   13.56    0.00   14.24   51.86    0.00    0.00    0.00    0.00   20.34
01:57:58 PM   12   12.84    0.00   11.82   52.03    0.00    0.00    0.00    0.00   23.31
01:57:58 PM   13   11.82    0.00   10.14   50.00    0.00    0.00    0.00    0.00   28.04
01:57:58 PM   14    9.56    0.00    8.19   50.17    0.00    0.00    0.00    0.00   32.08
01:57:58 PM   15    7.17    0.00    7.85   49.49    0.00    0.34    0.00    0.00   35.15
01:57:58 PM   16   10.65    0.00   11.34   54.30    0.00    0.00    0.00    0.00   23.71
01:57:58 PM   17   11.30    0.00    9.25   54.11    0.00    0.00    0.00    0.00   25.34
01:57:58 PM   18    8.16    0.00    9.86   47.62    0.00    0.00    0.00    0.00   34.35
01:57:58 PM   19    6.87    0.00    6.53   46.74    0.00    0.00    0.00    0.00   39.86
01:57:58 PM   20    4.78    0.00    5.46   43.69    0.00    0.00    0.00    0.00   46.08
01:57:58 PM   21    4.73    0.00    5.07   45.27    0.00    0.00    0.00    0.00   44.93
01:57:58 PM   22    3.39    0.00    3.73   40.34    0.00    0.00    0.00    0.00   52.54
01:57:58 PM   23    3.07    0.00    3.07   40.96    0.00    0.00    0.00    0.00   52.90
01:57:58 PM   24    9.44    0.00   12.59   48.25    0.00    0.00    0.00    0.00   29.72
01:57:58 PM   25   10.62    0.00   13.36   44.52    0.00    0.00    0.00    0.00   31.51
01:57:58 PM   26    8.68    0.00    8.68   46.18    0.00    0.00    0.00    0.00   36.46
01:57:58 PM   27    7.53    0.00    9.59   45.55    0.00    0.00    0.00    0.00   37.33
01:57:58 PM   28    6.53    0.00    7.56   43.30    0.00    0.00    0.00    0.00   42.61
01:57:58 PM   29    5.82    0.00    6.16   42.47    0.00    0.00    0.00    0.00   45.55
01:57:58 PM   30    5.14    0.00    4.79   40.07    0.00    0.00    0.00    0.00   50.00
01:57:58 PM   31    4.07    0.00    4.75   42.71    0.00    0.00    0.00    0.00   48.47

01:57:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:58:01 PM  all   10.27    0.00    6.55   35.53    0.00    0.08    0.00    0.00   47.57
01:58:01 PM    0   36.36    0.00   25.62   35.12    0.00    0.00    0.00    0.00    2.89
01:58:01 PM    1    5.88    0.00   12.11   43.94    0.00    0.69    0.00    0.00   37.37
01:58:01 PM    2    9.87    0.00    9.21   38.16    0.00    0.66    0.00    0.00   42.11
01:58:01 PM    3   10.93    0.00    6.11   35.69    0.00    0.32    0.00    0.00   46.95
01:58:01 PM    4    8.09    0.00    4.85   33.01    0.00    0.32    0.00    0.00   53.72
01:58:01 PM    5    5.92    0.00    4.61   29.28    0.00    0.00    0.00    0.00   60.20
01:58:01 PM    6    5.33    0.00    3.33   28.33    0.00    0.00    0.00    0.00   63.00
01:58:01 PM    7    5.03    0.00    3.02   27.85    0.00    0.00    0.00    0.00   64.09
01:58:01 PM    8   28.12    0.00   11.56   43.75    0.00    0.31    0.00    0.00   16.25
01:58:01 PM    9   23.97    0.00   10.73   45.74    0.00    0.00    0.00    0.00   19.56
01:58:01 PM   10   19.93    0.00    9.48   45.42    0.00    0.00    0.00    0.00   25.16
01:58:01 PM   11   15.74    0.00    8.85   47.54    0.00    0.33    0.00    0.00   27.54
01:58:01 PM   12   13.58    0.00    7.28   45.03    0.00    0.33    0.00    0.00   33.77
01:58:01 PM   13   12.96    0.00    6.31   43.85    0.00    0.00    0.00    0.00   36.88
01:58:01 PM   14   11.26    0.00    5.96   41.06    0.00    0.33    0.00    0.00   41.39
01:58:01 PM   15    7.72    0.00    4.70   39.26    0.00    0.00    0.00    0.00   48.32
01:58:01 PM   16   13.90    0.00    9.83   55.25    0.00    0.34    0.00    0.00   20.68
01:58:01 PM   17    8.91    0.00    6.27   33.66    0.00    0.00    0.00    0.00   51.16
01:58:01 PM   18    6.76    0.00    6.42   26.69    0.00    0.00    0.00    0.00   60.14
01:58:01 PM   19    3.37    0.00    2.02   26.60    0.00    0.00    0.00    0.00   68.01
01:58:01 PM   20    3.72    0.00    3.38   26.69    0.00    0.00    0.00    0.00   66.22
01:58:01 PM   21    2.01    0.00    2.01   23.15    0.00    0.00    0.00    0.00   72.82
01:58:01 PM   22    3.65    0.00    1.99   19.93    0.00    0.00    0.00    0.00   74.42
01:58:01 PM   23    1.68    0.00    1.35   17.51    0.00    0.00    0.00    0.00   79.46
01:58:01 PM   24   13.31    0.00    8.53   40.61    0.00    0.00    0.00    0.00   37.54
01:58:01 PM   25   10.51    0.00    7.12   37.29    0.00    0.00    0.00    0.00   45.08
01:58:01 PM   26   10.40    0.00    6.38   38.26    0.00    0.00    0.00    0.00   44.97
01:58:01 PM   27    8.84    0.00    6.80   38.44    0.00    0.00    0.00    0.00   45.92
01:58:01 PM   28    7.09    0.00    5.74   35.14    0.00    0.00    0.00    0.00   52.03
01:58:01 PM   29    6.80    0.00    4.08   37.07    0.00    0.00    0.00    0.00   52.04
01:58:01 PM   30    4.73    0.00    3.72   29.39    0.00    0.00    0.00    0.00   62.16
01:58:01 PM   31    3.40    0.00    2.72   27.89    0.00    0.00    0.00    0.00   65.99

01:58:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:58:04 PM  all    9.52    0.00    7.45   30.90    0.00    0.16    0.00    0.00   51.96
01:58:04 PM    0   32.55    0.00   21.57   38.82    0.00    0.00    0.00    0.00    7.06
01:58:04 PM    1   10.30    0.00   16.28   46.51    0.00    1.00    0.00    0.00   25.91
01:58:04 PM    2   11.04    0.00   11.71   46.15    0.00    1.34    0.00    0.00   29.77
01:58:04 PM    3   14.14    0.00    8.55   40.13    0.00    0.33    0.00    0.00   36.84
01:58:04 PM    4   11.18    0.00    7.57   42.76    0.00    0.33    0.00    0.00   38.16
01:58:04 PM    5    8.97    0.00    5.65   34.88    0.00    0.33    0.00    0.00   50.17
01:58:04 PM    6    8.42    0.00    5.39   37.37    0.00    0.00    0.00    0.00   48.82
01:58:04 PM    7    6.71    0.00    3.69   30.54    0.00    0.34    0.00    0.00   58.72
01:58:04 PM    8   16.55    0.00   12.16   38.85    0.00    0.00    0.00    0.00   32.43
01:58:04 PM    9   13.95    0.00   11.90   36.05    0.00    0.00    0.00    0.00   38.10
01:58:04 PM   10   12.46    0.00   11.11   37.37    0.34    0.00    0.00    0.00   38.72
01:58:04 PM   11   11.86    0.00    8.47   34.92    0.00    0.00    0.00    0.00   44.75
01:58:04 PM   12    9.90    0.00    6.83   30.03    0.00    0.00    0.00    0.00   53.24
01:58:04 PM   13    9.36    0.00    7.02   29.77    0.00    0.00    0.00    0.00   53.85
01:58:04 PM   14    7.77    0.00    6.08   27.70    0.00    0.00    0.00    0.00   58.45
01:58:04 PM   15    7.43    0.00    4.73   26.69    0.00    0.00    0.00    0.00   61.15
01:58:04 PM   16   17.24    0.00   10.34   39.66    0.00    0.00    0.00    0.00   32.76
01:58:04 PM   17   10.24    0.00    7.17   42.66    0.00    0.00    0.00    0.00   39.93
01:58:04 PM   18   10.47    0.00    6.76   30.41    0.00    0.00    0.00    0.00   52.36
01:58:04 PM   19    6.76    0.00    6.42   28.38    0.00    0.00    0.00    0.00   58.45
01:58:04 PM   20    7.41    0.00    4.04   26.94    0.00    0.00    0.00    0.00   61.62
01:58:04 PM   21    4.05    0.00    2.70   23.65    0.00    0.00    0.00    0.00   69.59
01:58:04 PM   22    4.38    0.00    3.03   19.87    0.00    0.00    0.00    0.00   72.73
01:58:04 PM   23    3.34    0.00    2.34   16.39    0.00    0.00    0.00    0.00   77.93
01:58:04 PM   24    8.93    0.00    7.22   29.55    0.00    0.00    0.00    0.00   54.30
01:58:04 PM   25    9.25    0.00    7.88   24.32    0.00    0.00    0.00    0.00   58.56
01:58:04 PM   26    8.53    0.00    8.19   25.94    0.00    0.00    0.00    0.00   57.34
01:58:04 PM   27    6.76    0.00    7.77   22.97    0.00    0.00    0.00    0.00   62.50
01:58:04 PM   28    6.35    0.00    6.02   22.74    0.00    0.33    0.00    0.00   64.55
01:58:04 PM   29    5.10    0.00    3.40   23.13    0.00    0.00    0.00    0.00   68.37
01:58:04 PM   30    3.72    0.00    3.38   16.55    0.00    0.34    0.00    0.00   76.01
01:58:04 PM   31    4.36    0.00    5.03   16.78    0.00    0.00    0.00    0.00   73.83

01:58:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:58:07 PM  all    9.07    0.00    7.08   28.38    0.00    0.05    0.00    0.00   55.42
01:58:07 PM    0   26.20    0.00   23.62   36.16    0.00    0.00    0.00    0.00   14.02
01:58:07 PM    1   11.59    0.00   15.56   43.05    0.00    0.99    0.00    0.00   28.81
01:58:07 PM    2    9.70    0.00   13.71   39.80    0.00    0.67    0.00    0.00   36.12
01:58:07 PM    3   17.93    0.00    8.28   40.69    0.00    0.00    0.00    0.00   33.10
01:58:07 PM    4   14.97    0.00    9.52   36.39    0.00    0.34    0.00    0.00   38.78
01:58:07 PM    5    9.70    0.00    5.35   25.08    0.00    0.00    0.00    0.00   59.87
01:58:07 PM    6    9.06    0.00    5.03   25.50    0.00    0.00    0.00    0.00   60.40
01:58:07 PM    7    7.41    0.00    5.05   26.26    0.00    0.00    0.00    0.00   61.28
01:58:07 PM    8   11.49    0.00    9.12   35.47    0.00    0.00    0.00    0.00   43.92
01:58:07 PM    9    8.81    0.00    8.14   36.95    0.00    0.00    0.00    0.00   46.10
01:58:07 PM   10    9.36    0.00    7.02   34.11    0.00    0.00    0.00    0.00   49.50
01:58:07 PM   11    7.38    0.00    5.70   34.23    0.00    0.00    0.00    0.00   52.68
01:58:07 PM   12    7.74    0.00    5.72   31.99    0.00    0.00    0.00    0.00   54.55
01:58:07 PM   13    7.09    0.00    4.73   33.11    0.00    0.00    0.00    0.00   55.07
01:58:07 PM   14    6.04    0.00    4.03   27.85    0.00    0.00    0.00    0.00   62.08
01:58:07 PM   15    5.42    0.00    3.73   29.15    0.00    0.00    0.00    0.00   61.69
01:58:07 PM   16   20.69    0.00   13.45   32.41    0.00    0.00    0.00    0.00   33.45
01:58:07 PM   17   14.38    0.00    8.90   45.55    0.00    0.00    0.00    0.00   31.16
01:58:07 PM   18   12.97    0.00   10.58   26.62    0.00    0.00    0.00    0.00   49.83
01:58:07 PM   19    8.11    0.00    5.07   24.32    0.00    0.00    0.00    0.00   62.50
01:58:07 PM   20    6.04    0.00    3.02   27.52    0.00    0.00    0.00    0.00   63.42
01:58:07 PM   21    5.35    0.00    5.02   21.40    0.00    0.00    0.00    0.00   68.23
01:58:07 PM   22    4.33    0.00    3.33   15.00    0.00    0.00    0.00    0.00   77.33
01:58:07 PM   23    5.07    0.00    1.69   20.61    0.00    0.00    0.00    0.00   72.64
01:58:07 PM   24    6.71    0.00    6.38   23.15    0.00    0.00    0.00    0.00   63.76
01:58:07 PM   25    8.14    0.00    8.14   28.47    0.00    0.00    0.00    0.00   55.25
01:58:07 PM   26    8.45    0.00   14.19   23.65    0.00    0.00    0.00    0.00   53.72
01:58:07 PM   27    4.71    0.00    3.37   14.81    0.00    0.00    0.00    0.00   77.10
01:58:07 PM   28    4.70    0.00    3.02   26.85    0.00    0.00    0.00    0.00   65.44
01:58:07 PM   29    5.02    0.00    3.01   16.72    0.00    0.00    0.00    0.00   75.25
01:58:07 PM   30    3.70    0.00    2.69   13.13    0.00    0.00    0.00    0.00   80.47
01:58:07 PM   31    3.36    0.00    2.35   14.43    0.00    0.00    0.00    0.00   79.87

01:58:07 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:58:10 PM  all   10.34    0.00    8.17   22.34    0.00    0.04    0.00    0.00   59.12
01:58:10 PM    0   25.19    0.00   20.37   47.04    0.00    0.00    0.00    0.00    7.41
01:58:10 PM    1   11.59    0.00   15.56   28.15    0.00    0.33    0.00    0.00   44.37
01:58:10 PM    2   10.70    0.00   12.37   25.42    0.00    0.67    0.00    0.00   50.84
01:58:10 PM    3   13.42    0.00    8.39   22.48    0.00    0.00    0.00    0.00   55.70
01:58:10 PM    4   10.77    0.00    6.06   21.89    0.00    0.00    0.00    0.00   61.28
01:58:10 PM    5    9.09    0.00    6.40   17.85    0.00    0.00    0.00    0.00   66.67
01:58:10 PM    6    8.42    0.00    5.39   16.50    0.00    0.00    0.00    0.00   69.70
01:58:10 PM    7    9.06    0.00    5.37   15.10    0.00    0.00    0.00    0.00   70.47
01:58:10 PM    8   14.92    0.00   12.20   29.15    0.00    0.00    0.00    0.00   43.73
01:58:10 PM    9   13.95    0.00   10.88   29.25    0.00    0.00    0.00    0.00   45.92
01:58:10 PM   10   11.60    0.00    9.56   28.67    0.00    0.00    0.00    0.00   50.17
01:58:10 PM   11   11.45    0.00    8.75   27.95    0.00    0.00    0.00    0.00   51.85
01:58:10 PM   12   11.49    0.00    7.43   25.68    0.00    0.00    0.00    0.00   55.41
01:58:10 PM   13   10.07    0.00    6.71   25.17    0.00    0.00    0.00    0.00   58.05
01:58:10 PM   14   10.07    0.00    8.05   22.15    0.00    0.00    0.00    0.00   59.73
01:58:10 PM   15    8.45    0.00    5.74   23.65    0.00    0.00    0.00    0.00   62.16
01:58:10 PM   16   16.33    0.00   10.88   44.90    0.00    0.00    0.00    0.00   27.89
01:58:10 PM   17   13.18    0.00    7.43   21.28    0.00    0.00    0.00    0.00   58.11
01:58:10 PM   18   11.30    0.00   12.96   17.61    0.00    0.00    0.00    0.00   58.14
01:58:10 PM   19   12.37    0.00    6.35   16.39    0.00    0.00    0.00    0.00   64.88
01:58:10 PM   20    6.71    0.00    4.36   12.42    0.00    0.00    0.00    0.00   76.51
01:58:10 PM   21    8.05    0.00    5.70   15.10    0.00    0.00    0.00    0.00   71.14
01:58:10 PM   22    6.08    0.00    3.38   13.18    0.00    0.00    0.00    0.00   77.36
01:58:10 PM   23    5.37    0.00    3.69   14.09    0.00    0.00    0.00    0.00   76.85
01:58:10 PM   24    9.86    0.00    8.84   23.13    0.00    0.00    0.00    0.00   58.16
01:58:10 PM   25    9.46    0.00   10.47   21.62    0.00    0.00    0.00    0.00   58.45
01:58:10 PM   26    9.49    0.00    8.14   24.41    0.00    0.00    0.00    0.00   57.97
01:58:10 PM   27    7.43    0.00    5.41   19.93    0.00    0.00    0.00    0.00   67.23
01:58:10 PM   28    6.73    0.00    6.73   19.19    0.00    0.00    0.00    0.00   67.34
01:58:10 PM   29    8.05    0.00    6.38   16.78    0.00    0.00    0.00    0.00   68.79
01:58:10 PM   30    5.70    0.00    5.03   14.77    0.00    0.00    0.00    0.00   74.50
01:58:10 PM   31    6.76    0.00    6.76   15.54    0.00    0.00    0.00    0.00   70.95

01:58:10 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:58:13 PM  all   12.13    0.00    9.15   40.67    0.00    0.03    0.00    0.00   38.02
01:58:13 PM    0   23.36    0.00   21.53   52.19    0.00    0.00    0.00    0.00    2.92
01:58:13 PM    1   11.82    0.00   15.88   38.85    0.00    0.68    0.00    0.00   32.77
01:58:13 PM    2   11.86    0.00   13.56   39.66    0.00    0.34    0.00    0.00   34.58
01:58:13 PM    3   14.53    0.00    8.78   37.84    0.00    0.34    0.00    0.00   38.51
01:58:13 PM    4   12.84    0.00    8.78   35.81    0.00    0.00    0.00    0.00   42.57
